YEAR DAY H0 IMFFF BzEEE BzMMM Densi Speed Press	Kp SSN Dsttt
2017   3  8   9.2   4.5   4.6  20.6  413.  6.64 20  11     2
2017   3  9  10.5  -4.9  -4.9  13.8  447.  5.51 37  11     6
2017   3 10   6.7  -4.0  -4.0  13.9  470.  6.05 37  11    -6
2017   3 11   5.2  -3.2  -3.0  12.4  466.  5.34 37  11   -17
2017   3 12   6.2   0.9   1.0  10.7  475.  4.92 27  11   -22
2017   3 13   8.3   0.2   0.3   9.4  501.  4.70 27  11   -21
2017   3 14   8.2   1.1   1.2   8.3  508.  4.26 27  11   -17
2017   3 15   7.8  -2.2  -2.2   6.6  514.  3.44 30  11   -16
2017   3 16   7.2  -2.6  -2.7   5.5  523.  2.98 30  11   -15
2017   3 17   7.6   1.6   1.3   5.4  490.  2.57 30  11   -22
2017   3 18   7.4   0.7   0.1   6.3  469.  2.81 27  11   -27
2017   3 19   8.2  -2.2  -3.1   6.5  451.  2.74 27  11   -20
2017   3 20   9.0  -0.2  -1.6   6.0  448.  2.42 27  11   -19
2017   3 21   8.5   4.0   2.4   6.2  431.  2.18 27  11   -23
2017   3 22   8.1   0.5  -1.2   7.0  409.  2.14 27  11   -19
2017   3 23   7.7   1.2  -0.3   7.7  406.  2.30 27  11   -18
2017   4  0   7.5   1.5  -0.3   9.5  414.  2.95 10   0   -11
2017   4  1   7.3   2.5   1.4  10.8  409.  3.25 10   0    -8
2017   4  2   7.3   2.8   1.5  12.1  409.  3.68 10   0    -5
2017   4  3   7.4   2.6   1.3  13.9  404.  4.17 17   0     0
2017   4  4   7.0   2.9   2.4  23.2  388.  6.42 17   0    11
2017   4  5  11.3   3.2   2.5  29.6  391.  8.31 17   0    11
2017   4  6  13.9   1.1   0.1  15.7  393.  4.50 13   0     8
2017   4  7  11.9   2.3   2.3   9.0  432.  3.38 13   0     3
2017   4  8  11.8  -1.2  -1.0   5.9  451.  2.39 13   0    -1
2017   4  9   9.7   0.9   1.3   7.2  460.  3.03 20   0    -3
2017   4 10   9.9   2.6   2.9   6.5  467.  2.75 20   0    -5
2017   4 11   9.9   0.4   1.0   5.5  494.  2.55 20   0    -5
2017   4 12  10.4  -0.2   0.3   5.6  507.  2.78 23   0    -7
2017   4 13  11.5   4.5   4.6   5.6  489.  2.55 23   0   -12
2017   4 14  10.1   1.9   2.0   7.1  502.  3.57 23   0    -8
2017   4 15   8.7   2.5   2.4   7.5  511.  3.92 23   0    -5
2017   4 16   7.8   2.9   2.7   6.4  503.  3.19 23   0   -16
2017   4 17   7.0   0.1  -0.2   7.4  504.  3.64 23   0   -15
2017   4 18   6.5   0.3   0.1   6.9  500.  3.28 37   0   -18
2017   4 19   5.9  -0.9  -1.1   6.9  504.  3.30 37   0   -23
2017   4 20   7.4  -0.2  -1.6   6.2  490.  2.76 37   0   -24
2017   4 21   8.4   2.5   1.5   5.3  487.  2.40 33   0   -29
2017   4 22   8.7   1.1  -0.7   5.7  497.  2.65 33   0   -23
2017   4 23   8.9  -0.2  -2.4   5.3  501.  2.52 33   0   -23
2017   5  0   8.5  -0.4  -2.1   5.2  506.  2.53 33   0   -21
2017   5  1   8.9  -2.1  -3.8   5.8  512.  2.87 33   0   -19
2017   5  2   9.2  -1.8  -3.4   7.0  514.  3.41 33   0   -19
2017   5  3   9.7   1.3   0.1   7.6  512.  3.63 33   0   -18
2017   5  4   7.4  -0.7  -0.9  10.0  534.  5.30 33   0   -11
2017   5  5   6.0  -0.3  -0.1  10.4  535.  5.47 33   0    -6
2017   5  6   5.8   2.9   3.0   8.7  518.  4.30 20   0   -11
2017   5  7   6.4   2.8   2.9   6.6  498.  3.01 20   0   -10
2017   5  8   5.9   1.0   1.0   4.0  517.  2.14 20   0   -12
2017   5  9   6.9   3.8   3.7   3.9  525.  2.13 20   0   -11
2017   5 10   6.4  -2.2  -2.1   3.2  577.  2.10 20   0   -10
2017   5 11   5.8  -0.1  -0.3   4.4  579.  2.81 20   0    -6
2017   5 12   8.0   1.2   0.9   6.0  618.  4.18 30   0    -3
2017   5 13   7.2   1.9   1.8   6.5  643.  4.88 30   0    -2
2017   5 14   8.5   1.2   1.2   4.0  688.  4.06 30   0    -3
2017   5 15   9.8   0.1  -0.1   5.6  717.  5.92 37   0    -4
2017   5 16   9.6  -1.1  -1.4   7.2  704.  7.46 37   0   -10
2017   5 17   9.7   0.6   0.1   7.4  690.  7.20 37   0   -17
2017   5 18   9.3  -1.2  -1.4   7.5  676.  6.64 37   0   -16
2017   5 19   9.4  -1.1  -2.2   5.5  684.  5.53 37   0   -11
2017   5 20   9.9   0.2  -0.8   5.3  662.  4.98 37   0   -10
2017   5 21   9.5   1.0  -0.1   5.0  649.  5.11 40   0   -15
2017   5 22   8.6  -2.1  -4.1   3.5  689.  3.23 40   0   -21
2017   5 23   5.2  -1.0  -1.7   2.1  702.  1.98 40   0   -34
2017   6  0   5.0  -0.1  -1.1   2.3  706.  2.24 37   0   -29
2017   6  1   4.3  -1.2  -1.1   2.6  712.  2.61 37   0   -30
2017   6  2   4.3   0.6   0.3   2.7  731.  2.79 37   0   -30
2017   6  3   4.4   0.1  -0.2   2.7  720.  2.72 37   0   -22
2017   6  4   4.7   1.3   0.6   2.7  744.  2.86 37   0   -17
2017   6  5   4.6  -0.3  -0.5   2.5  707.  2.37 37   0   -15
2017   6  6   4.3   0.5   0.4   2.4  704.  2.30 27   0   -19
2017   6  7   4.6   0.4   0.4   2.5  697.  2.29 27   0   -21
2017   6  8   4.9  -0.5  -0.5   2.3  676.  1.94 27   0   -16
2017   6  9   5.1  -0.1  -0.0   2.3  671.  1.94 23   0   -20
2017   6 10   4.8  -0.5  -0.3   2.1  694.  1.94 23   0   -19
2017   6 11   4.5   0.2   0.3   1.9  662.  1.64 23   0   -16
2017   6 12   4.8  -0.8  -0.8   2.2  677.  2.02 27   0   -14
2017   6 13   5.0  -0.5  -0.4   2.2  699.  2.15 27   0   -20
2017   6 14   4.9   1.9   1.9   2.1  681.  1.96 27   0   -20
2017   6 15   4.9   0.6   0.4   2.0  674.  1.81 27   0   -16
2017   6 16   4.8   0.3   0.0   2.2  675.  2.04 27   0   -16
2017   6 17   4.7   0.7   0.4   2.5  685.  2.37 27   0   -19
2017   6 18   4.4   0.8   0.5   2.6  681.  2.44 27   0   -19
2017   6 19   3.9   0.2   0.1   2.8  687.  2.60 27   0   -16
2017   6 20   4.3   0.3  -0.2   2.7  683.  2.47 27   0   -15
2017   6 21   4.7   1.2   0.6   2.6  675.  2.33 30   0   -17
2017   6 22   4.9   1.5   0.4   2.7  674.  2.42 30   0   -14
2017   6 23   4.9   0.5  -0.5   2.7  678.  2.44 30   0   -14
2017   7  0   4.8  -0.3  -1.2   2.6  686.  2.36 37   0   -16
2017   7  1   4.5   0.0  -0.2   2.5  662.  2.14 37   0   -18
2017   7  2   4.9   0.7   0.2   2.4  653.  2.00 37   0   -14
2017   7  3   4.7   0.9   0.4   2.2  666.  1.88 30   0   -14
2017   7  4   3.7  -1.1  -1.3   2.2  724.  2.26 30   0   -13
2017   7  5   4.1  -1.6  -2.0   2.1  732.  2.17 30   0   -15
2017   7  6   3.3  -1.1  -1.2   2.0  737.  2.13 33   0   -17
2017   7  7   3.4   0.2   0.1   2.0  705.  1.92 33   0   -16
2017   7  8   3.9   0.1   0.1   2.1  689.  1.90 33   0   -13
2017   7  9   4.4   0.6   0.7   1.9  683.  1.76 27   0   -11
2017   7 10   4.8   0.5   0.7   2.1  688.  1.98 27   0   -10
2017   7 11   5.0  -1.9  -1.8   2.2  702.  2.17 27   0   -12
2017   7 12   4.9  -2.1  -2.0   2.6  705.  2.60 43   0   -11
2017   7 13   4.4   0.9   1.0   2.7  697.  2.67 43   0   -17
2017   7 14   4.0   0.4   0.4   2.5  683.  2.37 43   0   -15
2017   7 15   4.2   1.9   1.9   2.6  689.  2.47 40   0   -14
2017   7 16   4.1  -0.3  -0.5   2.5  688.  2.37 40   0   -17
2017   7 17   4.0   0.7   0.7   2.5  678.  2.32 40   0   -19
2017   7 18   4.3   1.7   1.6   2.4  679.  2.22 33   0   -20
2017   7 19   4.3  -0.7  -1.3   2.3  686.  2.13 33   0   -20
2017   7 20   4.3  -0.4  -1.1   2.1  688.  1.96 33   0   -20
2017   7 21   4.7  -0.5  -1.0   2.2  652.  1.79 30   0   -22
2017   7 22   4.7   1.2   1.0   2.2  653.  1.81 30   0   -25
2017   7 23   4.4  -0.2  -0.5   2.3  658.  1.94 30   0   -21
2017   8  0   4.1   1.4   0.5   2.3  671.  2.02 30   0   -17
2017   8  1   4.7  -0.4  -1.4   2.6  672.  2.27 30   0   -17
2017   8  2   4.9   0.2  -1.0   2.4  684.  2.22 30   0   -18
2017   8  3   4.1   1.8   2.0   2.7  695.  2.57 27   0   -14
2017   8  4   4.0   0.6   0.1   2.8  692.  2.68 27   0   -13
2017   8  5   3.9   1.2   1.2   2.6  679.  2.44 27   0   -14
2017   8  6   4.1  -0.6  -0.6   2.8  673.  2.47 23   0   -14
2017   8  7   5.1  -1.6  -1.7   2.5  674.  2.24 23   0   -12
2017   8  8   5.8  -3.2  -3.2   2.4  692.  2.26 23   0   -13
2017   8  9   4.9  -2.4  -2.3   2.7  684.  2.54 33   0   -20
2017   8 10   4.8  -1.3  -1.1   2.9  675.  2.61 33   0   -18
2017   8 11   4.7   0.2   0.3   2.9  665.  2.56 33   0   -18
2017   8 12   4.5  -0.2  -0.1   2.8  660.  2.47 30   0   -19
2017   8 13   4.3   0.4   0.4   2.6  667.  2.33 30   0   -18
2017   8 14   4.1  -0.9  -0.9   2.2  690.  2.09 30   0   -15
2017   8 15   4.4  -0.4  -0.5   2.1  676.  1.88 27   0   -19
2017   8 16   4.4  -0.3  -0.7   1.8  682.  1.73 27   0   -24
2017   8 17   4.4  -1.3  -1.8   2.0  681.  1.88 27   0   -23
2017   8 18   3.9  -0.6  -0.7   2.0  672.  1.88 37   0   -22
2017   8 19   3.8   0.5   0.6   1.9  660.  1.73 37   0   -19
2017   8 20   4.1   0.6   0.1   2.1  663.  1.86 37   0   -21
2017   8 21   4.2   0.6  -0.3   2.0  683.  1.84 40   0   -24
2017   8 22   4.1   0.0  -0.5   1.7  664.  1.47 40   0   -28
2017   8 23   4.1   1.3   0.8   1.4  653.  1.14 40   0   -31
2017   9  0   4.2  -1.4  -1.7   1.5  649.  1.24 33   0   -29
2017   9  1   4.2  -1.8  -2.5   1.9  667.  1.65 33   0   -25
2017   9  2   4.0   1.2   1.2   1.6  647.  1.28 33   0   -24
2017   9  3   4.4  -0.3  -0.7   1.8  642.  1.38 23   0   -23
2017   9  4   4.3  -0.1  -0.7   1.8  675.  1.52 23   0   -20
2017   9  5   4.5   0.2  -0.3   1.9  677.  1.63 23   0   -17
2017   9  6   4.2   1.4   1.5   1.6  638.  1.22 17   0   -16
2017   9  7   4.2   0.4   0.4   1.4  631.  1.02 17   0   -14
2017   9  8   4.0  -0.3  -0.3   1.4  626.  1.02 17   0   -13
2017   9  9   4.1  -0.0  -0.0   1.4  621.  1.03 20   0   -12
2017   9 10   4.2   1.0   1.0   1.6  632.  1.22 20   0   -11
2017   9 11   4.4   0.3   0.3   1.6  622.  1.17 20   0   -15
2017   9 12   4.5  -0.8  -0.8   1.7  658.  1.43 33   0   -16
2017   9 13   5.1  -2.9  -2.9   1.9  677.  1.77 33   0   -17
2017   9 14   5.3  -0.6  -0.7   2.0  661.  1.73 33   0   -23
2017   9 15   5.3  -0.3  -0.6   2.1  664.  1.81 33   0   -21
2017   9 16   5.3  -0.0  -0.5   2.4  647.  1.96 33   0   -19
2017   9 17   4.8   1.7   1.2   2.6  649.  2.14 33   0   -19
2017   9 18   4.4   2.9   2.4   2.7  656.  2.27 13   0   -16
2017   9 19   4.3   1.6   0.8   2.5  661.  2.12 13   0   -14
2017   9 20   3.4   1.9   1.5   2.3  644.  1.89 13   0   -15
2017   9 21   3.9   1.1   1.1   2.0  629.  1.52 23   0   -18
2017   9 22   3.7   1.4   1.3   1.9  619.  1.38 23   0   -20
2017   9 23   3.5  -0.2  -0.6   1.6  609.  1.09 23   0   -19
2017  10  0   3.8   0.9   0.1   1.6  606.  1.07 20   0   -20
2017  10  1   4.0   2.2   1.4   1.7  607.  1.15 20   0   -21
2017  10  2   4.1   1.8   1.3   1.6  586.  1.02 20   0   -20
2017  10  3   3.6   0.4   0.4   2.1  593.  1.42 20   0   -18
2017  10  4   3.5  -0.2  -0.6   2.3  595.  1.56 20   0   -18
2017  10  5   3.4   1.1   0.9   2.7  602.  1.85 20   0   -15
2017  10  6   3.9  -0.0  -0.3   3.1  615.  2.15 20   0   -11
2017  10  7   4.0   1.9   1.8   3.6  602.  2.41 20   0    -5
2017  10  8   3.8  -0.7  -0.7   3.1  599.  2.10 20   0    -5
2017  10  9   3.6   0.3   0.3   2.7  595.  1.84  7   0    -7
2017  10 10   3.4   1.0   1.0   2.6  587.  1.73  7   0    -9
2017  10 11   3.3   1.1   1.1   2.3  572.  1.45  7   0   -10
2017  10 12   3.4   0.1   0.2   2.3  574.  1.41 10   0   -12
2017  10 13   2.8   0.4   0.4   2.2  553.  1.29 10   0   -16
2017  10 14   3.6   1.6   1.6   2.8  561.  1.78 10   0   -13
2017  10 15   4.5   0.1  -0.1   3.3  566.  2.13 37   0   -10
2017  10 16   4.5  -2.5  -2.7   4.2  555.  2.52 37   0   -16
2017  10 17   5.3  -3.2  -3.4   3.8  550.  2.24 37   0   -23
2017  10 18   4.9  -2.7  -3.1   3.9  543.  2.21 30   0   -23
2017  10 19   3.7  -1.3  -1.7   4.6  527.  2.46 30   0   -24
2017  10 20   3.5  -0.5  -0.8   3.8  523.  2.01 30   0   -23
2017  10 21   2.8  -0.7  -0.8   3.7  525.  1.99 27   0   -21
2017  10 22   2.6   0.0  -0.4   4.7  511.  2.36 27   0   -17
2017  10 23   3.6  -0.5  -0.8   4.9  514.  2.45 27   0   -17
2017  11  0   3.5   0.1  -0.4   4.4  515.  2.23 27   0   -17
2017  11  1   3.0   1.4   0.7   4.6  528.  2.48 27   0   -13
2017  11  2   3.9   0.2  -0.5   4.1  523.  2.18 27   0   -11
2017  11  3   4.3   0.7  -0.0   3.6  522.  1.93 20   0    -9
2017  11  4   3.8  -1.0  -1.2   4.5  521.  2.33 20   0   -11
2017  11  5   4.0  -0.7  -0.8   4.4  517.  2.27 20   0   -13
2017  11  6   4.0  -0.9  -0.7   4.4  510.  2.22 17   0   -18
2017  11  7   4.8   0.9   1.0   3.8  521.  2.09 17   0   -15
2017  11  8   4.7   3.2   3.2   3.4  533.  1.99 17   0   -13
2017  11  9   4.0   3.4   3.4   3.1  529.  1.78  3   0    -8
2017  11 10   4.5   2.3   2.3   2.5  514.  1.30  3   0    -5
2017  11 11   4.1   2.5   2.5   3.0  505.  1.49  3   0    -3
2017  11 12   3.3  -0.8  -0.8   3.4  488.  1.55 10   0    -6
2017  11 13   3.3  -1.8  -1.8   3.5  483.  1.54 10   0   -12
2017  11 14   3.3  -0.7  -0.8   3.6  471.  1.52 10   0   -13
2017  11 15   3.2  -0.2  -0.1   3.8  464.  1.66 23   0   -10
2017  11 16   3.4  -2.1  -2.1   4.1  461.  1.76 23   0    -8
2017  11 17   3.3  -1.0  -1.3   4.5  455.  1.88 23   0   -11
2017  11 18   2.6   0.2  -0.1   4.3  450.  1.77 23   0   -13
2017  11 19   2.7  -0.8  -1.1   4.4  446.  1.77 23   0   -14
2017  11 20   2.7   0.5  -0.1   4.4  439.  1.69 23   0   -17
2017  11 21   2.2   0.3  -0.2   4.7  434.  1.77 20   0   -20
2017  11 22   2.5   0.5   0.5   4.7  428.  1.71 20   0   -16
2017  11 23   2.5   0.2   0.3   4.7  426.  1.67 20   0   -14
2017  12  0   2.6  -0.2  -0.3   4.6  425.  1.61 20  11   -10
2017  12  1   2.5  -0.7  -1.0   4.8  423.  1.66 20  11   -10
2017  12  2   2.6  -1.5  -1.6   5.0  421.  1.74 20  11    -8
2017  12  3   3.5  -0.3  -1.2   4.4  421.  1.51 23  11    -8
2017  12  4   3.2  -0.2  -0.9   4.4  421.  1.53 23  11    -8
2017  12  5   2.7   0.6   0.1   4.9  419.  1.68 23  11    -8
2017  12  6   2.8   1.7   1.4   4.6  415.  1.54  0  11    -7
2017  12  7   2.5   0.8   0.6   4.6  409.  1.52  0  11    -2
2017  12  8   2.5  -0.3  -0.4   4.9  406.  1.60  0  11     1
2017  12  9   2.6   0.8   0.8   5.6  404.  1.81  3  11     1
2017  12 10   3.2   0.9   1.0   5.4  404.  1.68  3  11     0
2017  12 11   2.2  -0.2  -0.2   5.8  389.  1.69  3  11    -1
2017  12 12   3.0   1.2   1.2   6.1  390.  1.75  0  11    -3
2017  12 13   3.6   0.3   0.3   6.4  389.  1.84  0  11    -5
2017  12 14   4.1   2.1   2.0   6.7  389.  1.94  0  11    -6
2017  12 15   3.8   3.0   2.8   6.8  382.  1.90  0  11    -7
2017  12 16   4.0   2.7   2.4   7.0  378.  1.90  0  11    -8
2017  12 17   3.9   2.1   1.8   7.7  376.  2.09  0  11    -5
2017  12 18   4.2   1.1   0.4   8.4  378.  2.31 13  11    -5
2017  12 19   4.5   0.2  -0.3   8.4  379.  2.30 13  11    -5
2017  12 20   4.4  -0.7  -1.0   9.3  381.  2.59 13  11    -7
2017  12 21   4.0   0.8   0.0   9.3  368.  2.40 17  11    -7
2017  12 22   4.4   0.3  -0.8   8.6  372.  2.27 17  11    -7
2017  12 23   4.5  -0.2  -1.3   8.9  373.  2.33 17  11    -9
2017  13  0   4.1  -0.7  -1.6  10.0  370.  2.60 10  26    -6
2017  13  1   4.0  -0.8  -1.4  11.4  371.  2.98 10  26    -6
2017  13  2   4.5   1.5   0.5  10.2  372.  2.78 10  26    -2
2017  13  3   3.4   0.9   0.2  10.4  367.  2.76 10  26    -1
2017  13  4   3.7  -0.3  -0.8  10.4  365.  2.72 10  26    -2
2017  13  5   4.0  -0.0  -0.4  10.2  363.  2.64 10  26    -1
2017  13  6   4.0   0.2  -0.3   9.6  357.  2.35  0  26    -1
2017  13  7   3.9   0.6   0.3   9.8  357.  2.41  0  26     1
2017  13  8   4.3   0.1  -0.1  10.0  352.  2.36  0  26     0
2017  13  9   5.4   0.4   0.3   9.6  356.  2.28  3  26    -1
2017  13 10   5.9   0.6   0.6   9.3  357.  2.14  3  26    -2
2017  13 11   5.9   0.2   0.2   9.5  361.  2.21  3  26    -3
2017  13 12   5.8   0.8   0.9  10.9  357.  2.48  7  26    -4
2017  13 13   5.1   0.6   0.6  12.3  359.  2.79  7  26     0
2017  13 14   5.2  -0.7  -0.9  12.9  363.  3.00  7  26     1
2017  13 15   5.5  -1.7  -2.0  13.2  366.  3.15 17  26     0
2017  13 16   3.9   1.3   1.3  13.6  374.  3.48 17  26    -2
2017  13 17   3.9   1.3   1.4  13.0  376.  3.36 17  26     1
2017  13 18   3.1  -0.5  -0.7  13.4  376.  3.44 13  26    -2
2017  13 19   3.2   1.2   1.8  14.3  372.  3.61 13  26     0
2017  13 20   1.9   1.2   1.6  14.8  370.  3.68 13  26    -1
2017  13 21   1.7   1.2   1.5  14.2  368.  3.49 10  26     1
2017  13 22   2.0   0.5   0.7  13.3  366.  3.21 10  26     1
2017  13 23   2.7   1.0   0.5  11.2  363.  2.62 10  26    -1
2017  14  0   4.9   0.9  -0.3   5.9  372.  1.48 10  31    -8
2017  14  1   4.1   0.6  -0.5   6.7  383.  1.92 10  31    -7
2017  14  2   3.9  -0.4  -1.4   6.8  381.  1.96 10  31    -3
2017  14  3   3.8   0.2  -0.4   6.1  380.  1.69 17  31    -3
2017  14  4   3.8   0.4   0.0   5.9  379.  1.60 17  31    -3
2017  14  5   3.9   0.5   0.1   6.1  378.  1.64 17  31    -5
2017  14  6   3.6   0.5   0.1   7.1  382.  1.88 10  31    -3
2017  14  7   4.1  -0.3  -0.6   5.7  379.  1.49 10  31    -1
2017  14  8   2.8   0.7   0.6   8.5  388.  2.26 10  31     2
2017  14  9   1.6   0.4   0.4   9.5  389.  2.55  3  31     4
2017  14 10   2.2  -0.5  -0.5   8.8  384.  2.29  3  31     2
2017  14 11   2.1   0.4   0.4   8.7  378.  2.18  3  31     1
2017  14 12   1.5   0.7   0.7   9.2  371.  2.27  7  31     2
2017  14 13   1.5   0.1   0.1   9.3  367.  2.25  7  31     0
2017  14 14   1.2   0.3   0.3   9.5  365.  2.28  7  31     0
2017  14 15   1.3  -0.4  -0.4   9.4  363.  2.27 10  31     2
2017  14 16   1.3  -0.5  -0.5   9.2  364.  2.25 10  31     2
2017  14 17   1.6  -0.5  -0.4   8.9  360.  2.09 10  31     3
2017  14 18   1.4  -0.0  -0.2   9.3  353.  2.09  7  31     4
2017  14 19   1.3   0.7   0.6   9.6  352.  2.18  7  31     3
2017  14 20   1.1   0.2   0.2  10.9  347.  2.46  7  31     4
2017  14 21   1.3  -0.6  -0.7  11.3  343.  2.43 10  31     5
2017  14 22   1.4  -0.2  -0.3  11.9  340.  2.52 10  31     3
2017  14 23   2.7  -1.2  -1.4  10.9  342.  2.23 10  31     2
2017  15  0   3.5  -2.5  -2.2  10.9  345.  2.28 20  30     4
2017  15  1   3.4  -2.1  -1.6  12.4  346.  2.62 20  30     4
2017  15  2   3.3   1.6   2.0  13.0  341.  2.66 20  30     5
2017  15  3   3.3   1.0   1.7  11.4  340.  2.28 10  30     4
2017  15  4   2.8   1.1   1.5  11.6  345.  2.40 10  30     7
2017  15  5   3.1  -1.7  -2.1  11.3  341.  2.27 10  30     8
2017  15  6   3.6  -2.5  -2.5  11.4  336.  2.23 17  30     7
2017  15  7   3.0  -0.5  -0.2  11.7  334.  2.26 17  30     9
2017  15  8   3.2  -2.2  -2.2  11.1  335.  2.16 17  30     8
2017  15  9   3.5  -2.6  -2.5  10.9  336.  2.14  7  30     7
2017  15 10   3.4  -1.6  -1.6  10.1  334.  1.96  7  30     5
2017  15 11   4.1  -2.7  -2.7  10.1  336.  1.97  7  30     6
2017  15 12   4.6  -3.6  -3.6  10.7  335.  2.09 10  30     6
2017  15 13   4.5  -4.0  -4.0  10.9  330.  2.06 10  30     2
2017  15 14   4.4  -2.8  -2.8  11.6  329.  2.18 10  30     5
2017  15 15   4.9  -2.9  -2.8  11.4  328.  2.15  7  30     4
2017  15 16   5.4  -2.4  -2.4  10.7  321.  1.95  7  30     2
2017  15 17   3.5  -0.3  -0.1  12.0  326.  2.27  7  30    -2
2017  15 18   4.4  -3.0  -2.4  11.0  329.  2.11 20  30    -5
2017  15 19   3.7  -2.2  -1.6  11.3  334.  2.26 20  30    -3
2017  15 20   3.4  -0.9  -0.1  11.2  334.  2.27 20  30    -4
2017  15 21   3.6  -0.8   0.3  11.3  332.  2.25  3  30    -5
2017  15 22   3.3  -0.9   0.1  11.7  331.  2.32  3  30    -5
2017  15 23   3.4  -0.2   0.6  12.3  329.  2.39  3  30    -4
2017  16  0   3.1  -1.4  -1.1  12.0  329.  2.36  7  25     2
2017  16  1   3.3  -1.9  -1.4  12.0  327.  2.31  7  25     5
2017  16  2   3.1  -1.1  -0.2  11.8  327.  2.26  7  25     2
2017  16  3   3.5  -0.4   0.5  12.0  328.  2.28  3  25     2
2017  16  4   3.7  -0.1   0.6  12.6  329.  2.41  3  25     5
2017  16  5   3.4   0.3   0.2  13.2  332.  2.60  3  25     7
