YEAR DAY H0 IMFFF BzEEE BzMMM Densi Speed Press	Kp SSN Dsttt
2014   4  5   4.5   1.5   1.4   2.3  485.  1.03  7 136   -13
2014   4  6   4.0   1.9   1.9   2.6  496.  1.21 10 136   -10
2014   4  7   4.1   0.6   0.6   2.1  480.  0.95 10 136    -8
2014   4  8   3.6   0.1   0.1   2.6  505.  1.34 10 136    -8
2014   4  9   3.5   0.4   0.4   2.7  508.  1.41 20 136   -12
2014   4 10   3.6   0.4   0.4   2.7  506.  1.42 20 136   -12
2014   4 11   3.5  -0.2  -0.3   3.1  508.  1.64 20 136    -6
2014   4 12   3.4   0.4   0.4   3.3  507.  1.71 23 136    -1
2014   4 13   3.9   0.4   0.4   3.1  506.  1.62 23 136    -4
2014   4 14   3.9   0.3   0.3   2.9  495.  1.48 23 136    -7
2014   4 15   3.9   3.0   3.0   3.0  510.  1.57 20 136   -10
2014   4 16   4.0   0.8   0.8   2.8  494.  1.40 20 136   -10
2014   4 17   3.8   0.0   0.3   2.9  504.  1.49 20 136    -7
2014   4 18   3.9  -1.5  -1.0   3.2  517.  1.67 20 136    -5
2014   4 19   4.1  -1.9  -1.5   2.6  493.  1.26 20 136   -11
2014   4 20   4.0  -0.7  -0.5   2.5  489.  1.23 20 136   -15
2014   4 21   3.8   1.0   1.5   2.7  495.  1.36 13 136   -14
2014   4 22   3.8   0.8   1.5   2.7  496.  1.34 13 136   -11
2014   4 23   4.0   1.2   1.6   2.6  474.  1.18 13 136   -10
2014   5  0   4.1   1.1   1.6   2.9  475.  1.32  3 134   -10
2014   5  1   3.9  -0.1   0.5   3.2  481.  1.48  3 134    -8
2014   5  2   4.1  -0.9  -0.3   3.1  464.  1.34  3 134    -8
2014   5  3   4.0  -0.2   0.3   3.2  465.  1.37 10 134    -8
2014   5  4   4.1   0.1   0.4   3.2  476.  1.44 10 134    -9
2014   5  5   3.9   1.5   1.6   3.4  468.  1.50 10 134    -7
2014   5  6   4.1  -0.6  -0.5   3.5  468.  1.52 13 134    -4
2014   5  7   4.1  -0.4  -0.4   3.3  462.  1.40 13 134    -6
2014   5  8   4.0   1.1   1.0   3.0  453.  1.23 13 134    -7
2014   5  9   4.3   2.5   2.3   2.9  465.  1.23  7 134    -9
2014   5 10   4.4   1.0   0.7   2.7  457.  1.10  7 134   -11
2014   5 11   4.0   0.5   0.3   2.9  451.  1.15  7 134   -13
2014   5 12   3.6   0.7   0.6   3.0  441.  1.14 10 134   -14
2014   5 13   3.0   0.7   0.7   3.0  441.  1.17 10 134   -12
2014   5 14   3.1  -0.3  -0.3   3.0  433.  1.11 10 134    -9
2014   5 15   3.6   1.9   2.0   2.7  436.  1.01  7 134   -10
2014   5 16   3.7   1.3   1.5   2.5  418.  0.87  7 134   -10
2014   5 17   3.5   0.6   0.9   2.5  415.  0.83  7 134    -5
2014   5 18   3.6   0.1   0.6   2.4  413.  0.78  0 134    -3
2014   5 19   3.7   0.3   0.8   2.5  412.  0.80  0 134    -5
2014   5 20   3.6  -0.5   0.3   2.3  411.  0.73  0 134    -8
2014   5 21   3.1  -0.3   0.3   2.4  404.  0.75  3 134    -8
2014   5 22   2.8   0.5   1.1   2.5  396.  0.75  3 134    -7
2014   5 23   3.1   0.3   1.1   2.2  406.  0.69  3 134    -8
2014   6  0   3.3   1.5   1.6   1.9  407.  0.61  0 167   -10
2014   6  1   2.9   1.0   1.3   1.9  405.  0.62  0 167    -9
2014   6  2   2.9   0.2   0.1   1.9  405.  0.63  0 167    -8
2014   6  3   2.7  -0.9  -0.8   2.0  403.  0.68  3 167    -8
2014   6  4   2.5  -0.8  -0.7   2.2  398.  0.72  3 167    -6
2014   6  5   2.5  -1.3  -1.2   2.2  401.  0.72  3 167    -3
2014   6  6   2.3  -1.1  -1.1   2.6  401.  0.83 10 167    -3
2014   6  7   2.1  -1.2  -1.2   2.6  397.  0.81 10 167    -6
2014   6  8   1.6  -1.2  -1.2   2.6  388.  0.77 10 167    -8
2014   6  9   1.8  -0.8  -0.8   2.4  382.  0.70  3 167   -10
2014   6 10   2.7  -0.3  -0.3   1.9  377.  0.54  3 167   -10
2014   6 11   2.7  -0.5  -0.5   1.9  375.  0.55  3 167    -9
2014   6 12   2.0  -1.1  -1.1   2.3  368.  0.63  7 167    -5
2014   6 13   1.7  -0.8  -0.8   2.3  367.  0.64  7 167    -6
2014   6 14   2.2  -1.1  -1.1   2.1  364.  0.57  7 167    -5
2014   6 15   2.3  -1.7  -1.7   2.0  362.  0.53  7 167    -2
2014   6 16   2.5  -1.9  -2.0   2.1  362.  0.55  7 167    -2
2014   6 17   2.4  -2.0  -2.1   2.4  359.  0.61  7 167    -5
2014   6 18   2.7  -2.0  -2.1   2.2  356.  0.55 13 167    -6
2014   6 19   2.8  -1.0  -1.4   1.9  357.  0.48 13 167    -9
2014   6 20   2.3  -0.6  -0.5   2.3  354.  0.58 13 167    -9
2014   6 21   2.3  -2.0  -2.1   2.7  353.  0.67 13 167    -8
2014   6 22   2.5  -0.1  -0.4   2.7  351.  0.68 13 167   -10
2014   6 23   2.6  -2.3  -2.0   2.9  354.  0.73 13 167   -10
2014   7  0   2.6  -1.6  -1.4   3.0  360.  0.78  3 140   -10
2014   7  1   2.7  -2.1  -2.1   2.8  360.  0.74  3 140    -8
2014   7  2   3.2  -2.9  -2.9   2.7  360.  0.69  3 140    -7
2014   7  3   3.3  -3.0  -3.2   2.5  360.  0.64 17 140   -10
2014   7  4   3.0  -2.1  -2.3   2.7  357.  0.68 17 140   -10
2014   7  5   3.0  -2.1  -2.2   2.9  356.  0.73 17 140    -6
2014   7  6   3.0  -2.2  -2.1   2.9  355.  0.72  0 140    -6
2014   7  7   2.7  -2.1  -2.1   2.8  354.  0.69  0 140    -9
2014   7  8   2.3  -1.4  -1.4   3.0  357.  0.76  0 140   -10
2014   7  9   2.3  -2.0  -2.0   3.2  352.  0.78  7 140   -10
2014   7 10   2.0  -0.9  -0.9   3.2  346.  0.75  7 140   -11
2014   7 11   2.0  -0.3  -0.3   3.3  344.  0.75  7 140    -9
2014   7 12   2.3  -1.5  -1.5   3.5  342.  0.80  7 140    -9
2014   7 13   2.1  -1.6  -1.6   3.5  345.  0.80  7 140   -12
2014   7 14   2.4  -2.2  -2.2   3.4  353.  0.81  7 140   -10
2014   7 15   5.4  -3.6  -3.6   8.8  381.  2.49 33 140    -2
2014   7 16   7.9  -5.5  -5.2  13.4  405.  4.38 33 140    -2
2014   7 17   7.5  -3.8  -3.3  11.5  393.  3.61 33 140    -8
2014   7 18   6.7  -1.1  -0.4  11.1  389.  3.37 23 140    -9
2014   7 19   5.8  -3.2  -2.3  11.6  386.  3.33 23 140    -3
2014   7 20   6.4  -1.7  -0.8  10.7  382.  2.93 23 140    -1
2014   7 21   7.5  -1.2  -0.3   7.8  380.  2.10 27 140     0
2014   7 22   7.2  -3.1  -2.4  10.9  380.  2.89 27 140     4
2014   7 23   7.3  -3.0  -2.7  10.9  374.  2.78 27 140     2
2014   8  0   6.5  -2.8  -2.4  12.3  374.  3.14 30 107    -1
2014   8  1   6.2  -5.3  -5.0  12.4  369.  3.03 30 107    -8
2014   8  2   6.0  -3.5  -3.7  11.4  364.  2.72 30 107   -12
2014   8  3   5.6  -3.3  -2.9   9.0  362.  2.07 33 107   -13
2014   8  4   5.8   0.3   0.7   7.3  352.  1.58 33 107   -14
2014   8  5   4.8  -0.7  -0.4  10.1  352.  2.20 33 107   -11
2014   8  6   4.6   0.4   0.5   9.5  344.  1.99 10 107   -11
2014   8  7   3.9   0.1   0.1   9.5  336.  1.90 10 107   -11
2014   8  8   3.7   0.4   0.4   8.5  329.  1.63 10 107   -12
2014   8  9   3.5   0.5   0.5   7.4  322.  1.37 10 107   -13
2014   8 10   2.6   1.0   1.0   8.7  321.  1.61 10 107   -12
2014   8 11   2.8   2.5   2.5   9.3  322.  1.72 10 107   -10
2014   8 12   3.2   2.3   2.3   8.4  320.  1.55  7 107   -12
2014   8 13   3.2   0.6   0.6   7.1  318.  1.31  7 107   -14
2014   8 14   3.3   2.1   2.0   8.4  326.  1.59  7 107   -13
2014   8 15   2.7   1.5   1.4   8.9  336.  1.82  7 107    -9
2014   8 16   3.8   1.2   0.8   8.3  332.  1.63  7 107    -9
2014   8 17   3.8  -0.1  -0.6   9.2  330.  1.77  7 107    -5
2014   8 18   3.8   0.7   0.4  10.5  318.  1.88 10 107    -3
2014   8 19   5.2   2.3   2.2   8.0  328.  1.54 10 107    -4
2014   8 20   7.4   0.0   1.7   3.5  345.  0.73 10 107    -7
2014   8 21   7.0   1.0   2.6   5.3  349.  1.14 13 107    -3
2014   8 22   5.4   0.7   1.6   9.1  356.  2.03 13 107     1
2014   8 23   4.9  -3.5  -3.3  10.1  360.  2.33 13 107     0
2014   9  0   3.7  -3.3  -3.2  15.6  364.  3.70 30 120     0
2014   9  1   5.7  -3.7  -3.0  11.8  383.  3.08 30 120    -5
2014   9  2   8.0  -5.0  -4.0   4.8  402.  1.46 30 120   -14
2014   9  3   7.6  -1.5  -0.5   2.0  400.  0.68 27 120   -22
2014   9  4   7.1  -2.8  -2.0   1.8  415.  0.69 27 120   -22
2014   9  5   6.2   5.2   5.3   2.4  438.  0.95 27 120   -20
2014   9  6   6.8  -2.2  -1.9   1.5  402.  0.48 13 120   -16
2014   9  7   7.6  -2.3  -2.2   1.5  400.  0.51 13 120   -15
2014   9  8   7.7  -1.3  -1.4   1.7  420.  0.60 13 120   -19
2014   9  9   8.1  -1.7  -1.9   1.7  394.  0.56 17 120   -21
2014   9 10   7.6   0.1  -0.1   1.6  376.  0.51 17 120   -21
2014   9 11   7.3   0.5   0.3   2.2  388.  0.66 17 120   -18
2014   9 12   7.0   0.8   0.7   3.1  377.  0.88 10 120   -17
2014   9 13   6.6   0.6   0.6   3.4  379.  1.00 10 120   -15
2014   9 14   6.2   3.5   3.6   3.5  370.  1.02 10 120    -9
2014   9 15   5.8   5.0   5.1   3.9  375.  1.14 10 120    -4
2014   9 16   5.2   4.6   4.6   4.2  378.  1.27 10 120    -1
2014   9 17   6.3   3.6   3.7   3.9  375.  1.17 10 120     0
2014   9 18   6.1  -0.9   0.1   2.4  371.  0.83 27 120     1
2014   9 19   7.0  -0.8   0.7   2.1  379.  0.76 27 120    -3
2014   9 20   9.3   1.3   1.8   4.6  402.  1.76 27 120     4
2014   9 21   8.2   1.9   0.5   6.4  400.  2.95 17 120     3
2014   9 22   9.7   1.2   1.6   4.9  411.  2.53 17 120     4
2014   9 23  11.2   4.8   6.5   3.7  432.  2.36 17 120     6
2014  10  0  11.1   1.6   4.0   4.2  439.  2.31 20 137     5
2014  10  1  10.6  -0.4   1.8   4.9  429.  2.42 20 137     2
2014  10  2  10.6  -0.3   1.9   4.5  433.  2.34 20 137    -1
2014  10  3  10.2   5.6   6.7   5.1  423.  2.50 17 137    -2
2014  10  4   8.9   3.7   4.4   6.1  416.  2.52 17 137    -5
2014  10  5   7.3   1.8   2.0   5.3  409.  2.14 17 137    -8
2014  10  6   6.6   0.6   0.7   5.1  408.  2.07  7 137    -6
2014  10  7   7.5   3.2   3.3   4.4  393.  1.59  7 137    -4
2014  10  8   6.2   3.4   3.4   5.9  389.  1.86  7 137    -3
2014  10  9   6.0   2.6   2.5   8.4  400.  2.47  7 137     3
2014  10 10   5.7   1.7   1.7   8.5  393.  2.37  7 137     4
2014  10 11   5.6   3.8   3.8   5.9  392.  1.67  7 137     2
2014  10 12   6.1   1.6   1.5   3.6  398.  1.10 10 137    -1
2014  10 13   5.2  -1.1  -1.1   4.1  395.  1.28 10 137    -3
2014  10 14   4.7  -1.7  -1.5   4.5  400.  1.40 10 137    -2
2014  10 15   4.1  -2.4  -2.2   4.6  403.  1.45 17 137     0
2014  10 16   4.2  -2.6  -2.5   3.9  401.  1.18 17 137    -5
2014  10 17   4.2  -1.0  -1.0   3.4  396.  1.06 17 137    -7
2014  10 18   4.5   1.2   1.2   4.0  391.  1.23  7 137    -6
2014  10 19   4.5   2.0   2.3   4.4  390.  1.27  7 137    -5
2014  10 20   4.8   1.9   2.5   4.6  393.  1.32  7 137    -4
2014  10 21   5.2   2.4   3.0   4.3  399.  1.29  3 137    -2
2014  10 22   5.4   1.9   2.8   4.2  411.  1.38  3 137    -2
2014  10 23   6.6   4.2   2.4   2.5  421.  0.86  3 137    -4
2014  11  0   6.4   3.5   1.7   2.3  418.  0.78  0 142    -4
2014  11  1   6.2   2.9   1.2   2.3  412.  0.76  0 142    -5
2014  11  2   5.7   3.1   1.8   2.7  412.  0.91  0 142    -6
2014  11  3   4.8   1.3   0.3   2.4  406.  0.80  0 142    -8
2014  11  4   4.5   1.1   0.5   2.3  386.  0.73  0 142    -8
2014  11  5   4.8   3.1   2.7   2.1  394.  0.64  0 142    -5
2014  11  6   4.2   3.2   3.0   2.6  392.  0.82  0 142     0
2014  11  7   3.6   3.0   3.0   3.8  399.  1.24  0 142     3
2014  11  8   4.1   2.9   2.9   3.4  405.  1.17  0 142     4
2014  11  9   5.1   3.3   3.4   3.2  421.  1.17  3 142     6
2014  11 10   4.4   3.4   3.4   2.9  410.  0.97  3 142     8
2014  11 11   4.7   2.5   2.4   3.1  402.  0.99  3 142    10
2014  11 12   3.8   2.6   2.6   4.5  395.  1.33  7 142    10
2014  11 13   3.7   2.8   2.8   4.8  390.  1.38  7 142     9
2014  11 14   4.7   1.8   1.9   3.7  392.  1.09  7 142     9
2014  11 15   5.4   0.1   0.3   2.9  366.  0.78  7 142     8
2014  11 16   5.3   0.1   0.3   3.2  369.  0.84  7 142     5
2014  11 17   5.1   0.9   1.0   3.1  367.  0.79  7 142     6
2014  11 18   4.9  -2.9  -2.6   4.1  390.  1.17 23 142     5
2014  11 19   7.7  -6.5  -6.0   2.5  399.  0.74 23 142    -2
2014  11 20   7.9  -3.0  -1.4   2.5  405.  0.73 23 142    -7
2014  11 21   8.2   3.7   5.3   2.0  407.  0.60 17 142   -10
2014  11 22   7.4   5.6   5.2   3.5  389.  0.93 17 142    -8
2014  11 23   6.3   4.1   3.0   6.8  394.  1.87 17 142    -2
2014  12  0   7.0   4.4   3.3   4.7  418.  1.62 10 133    -2
2014  12  1   7.7   4.7   3.7   2.0  422.  0.81 10 133    -8
2014  12  2   8.3   4.8   3.6   1.2  409.  0.42 10 133    -9
2014  12  3   8.3   3.8   2.5   1.4  430.  0.62  7 133    -7
2014  12  4   7.9   2.0   0.9   2.1  436.  0.82  7 133    -6
2014  12  5   7.3   1.3   0.7   2.3  448.  0.92  7 133    -5
2014  12  6   6.2   1.5   1.4   2.0  471.  0.91 10 133    -2
2014  12  7   5.7   2.5   2.5   2.7  498.  1.29 10 133     1
2014  12  8   5.9  -1.6  -1.6   2.5  499.  1.19 10 133    -2
2014  12  9   7.1  -2.1  -2.1   1.4  470.  0.62 10 133    -6
2014  12 10   6.8  -2.5  -2.4   1.5  489.  0.72 10 133    -7
2014  12 11   6.9  -2.9  -2.8   1.8  503.  0.85 10 133    -7
2014  12 12   7.1  -3.1  -3.1   1.7  491.  0.82 13 133    -8
2014  12 13   7.0  -1.7  -1.8   1.6  484.  0.70 13 133   -12
2014  12 14   6.2   0.7   0.5   1.6  501.  0.77 13 133   -13
2014  12 15   6.3   2.4   2.3   1.2  534.  0.73 10 133   -10
2014  12 16   6.8   3.2   3.1   1.4  595.  0.95 10 133    -8
2014  12 17   6.7   1.9   1.6   1.3  598.  0.93 10 133    -8
2014  12 18   6.8   2.6   2.0   1.5  637.  1.18 27 133    -6
2014  12 19   6.8  -0.6  -1.5   1.3  637.  1.05 27 133    -9
2014  12 20   6.0   1.3   1.3   1.3  703.  1.35 27 133   -13
2014  12 21   6.4  -1.6  -1.6   1.3  688.  1.23 33 133    -8
2014  12 22   7.4  -0.7  -1.6   1.3  665.  1.04 33 133   -13
2014  12 23   7.8   0.4  -0.8   1.2  662.  1.07 33 133   -15
2014  13  0   8.1  -0.7  -1.8   1.0  671.  0.95 20 117   -15
2014  13  1   8.0   0.8   0.3   1.1  689.  1.20 20 117   -17
2014  13  2   7.7   0.5   0.0   1.1  724.  1.15 20 117   -19
2014  13  3   7.3   1.5   1.3   1.1  845.  1.57 30 117   -20
2014  13  4   7.5   1.0  -0.1   1.1  810.  1.44 30 117   -20
2014  13  5   7.2   1.1   0.8   1.2  814.  1.59 30 117   -13
2014  13  6   7.6   1.4   1.1   1.1  795.  1.39 20 117    -8
2014  13  7   7.8   4.0   4.2   1.4  878.  2.16 20 117    -1
2014  13  8   9.0   4.2   4.2   1.8  840.  2.54 20 117     1
2014  13  9   9.8   3.3   3.3   1.9  807.  2.47 10 117     3
2014  13 10  11.6   1.7   1.7   1.6  835.  2.23 10 117     4
2014  13 11   9.0   3.1   3.1   1.5  821.  2.02 10 117     2
2014  13 12   9.0   4.1   4.1   1.5  803.  1.72 10 117    -1
2014  13 13   8.0   3.1   3.1   1.7  784.  1.79 10 117    -2
2014  13 14   7.5   3.0   3.1   1.4  767.  1.65 10 117    -2
2014  13 15   7.3   1.7   1.6   0.9  737.  0.98  7 117    -4
2014  13 16   7.3   2.8   2.7   1.0  692.  0.96  7 117    -3
2014  13 17   7.5   2.6   2.5   0.7  661.  0.61  7 117    -4
2014  13 18   7.3   2.7   2.6   0.7  648.  0.59  0 117    -3
2014  13 19   7.1   2.0   1.8   0.8  646.  0.58  0 117    -3
2014  13 20   7.2   1.9   1.7   0.8  644.  0.58  0 117    -5
2014  13 21   7.1   1.3   0.4   0.9  637.  0.73 10 117    -5
2014  13 22   7.2   1.3   0.2   1.1  646.  0.92 10 117    -4
2014  13 23   7.5   0.8  -0.4   0.8  661.  0.70 10 117    -6
2014  14  0   7.5  -2.9  -3.6   1.5  687.  1.41 33  96   -10
2014  14  1   7.6  -0.5  -1.0   1.7  672.  1.54 33  96   -17
2014  14  2   7.6   2.4   1.4   1.4  671.  1.29 33  96   -14
2014  14  3   7.6  -0.1  -0.7   1.4  650.  1.31 27  96   -12
2014  14  4   7.1   0.8   0.0   2.2  641.  1.87 27  96   -10
2014  14  5   7.0   3.9   3.3   2.4  653.  2.12 27  96   -11
2014  14  6   7.1   0.2  -0.3   2.3  639.  1.88 17  96   -10
2014  14  7   6.9   1.1   0.9   2.4  629.  1.88 17  96    -8
2014  14  8   5.1   0.5   0.4   1.6  650.  1.36 17  96   -10
2014  14  9   4.4   0.9   0.9   1.3  650.  1.15 10  96    -8
2014  14 10   3.9   2.9   2.9   1.6  690.  1.65 10  96    -3
2014  14 11   4.0   0.7   0.7   1.8  653.  1.61 10  96    -1
2014  14 12   4.0  -1.6  -1.6   1.9  651.  1.65 33  96    -5
2014  14 13   4.1  -1.4  -1.5   1.7  633.  1.40 33  96    -9
2014  14 14   4.0  -1.3  -1.3   1.9  633.  1.55 33  96   -11
2014  14 15   4.2   1.5   1.1   1.9  646.  1.58 23  96   -13
2014  14 16   3.7   0.8   0.7   1.8  611.  1.31 23  96   -10
2014  14 17   3.6   0.2  -0.3   1.7  614.  1.26 23  96    -7
2014  14 18   3.7   0.4  -0.4   1.8  630.  1.40 13  96    -4
2014  14 19   3.6   0.4  -0.4   1.7  621.  1.31 13  96    -7
2014  14 20   3.7   0.7  -0.2   1.7  609.  1.26 13  96   -10
2014  14 21   3.0   0.3   0.1   1.7  619.  1.31 27  96    -8
2014  14 22   2.6  -0.7  -1.2   1.4  617.  1.10 27  96    -5
2014  14 23   2.4  -0.2  -0.6   1.3  616.  1.00 27  96    -8
2014  15  0   2.5   0.3  -0.3   1.1  611.  0.82 17  93   -10
2014  15  1   2.6  -0.1  -0.3   1.0  577.  0.67 17  93   -12
2014  15  2   2.4   0.4  -0.3   1.0  590.  0.70 17  93   -11
2014  15  3   2.2  -0.6  -1.0   0.9  588.  0.64  7  93   -12
2014  15  4   2.2   0.1  -0.2   0.9  573.  0.60  7  93   -17
2014  15  5   2.2  -0.9  -1.0   0.9  560.  0.58  7  93   -18
2014  15  6   2.5   0.2   0.0   0.8  542.  0.46 10  93   -18
2014  15  7   2.4   0.0  -0.1   0.8  533.  0.45 10  93   -15
2014  15  8   2.5  -0.4  -0.5   0.7  514.  0.36 10  93   -14
2014  15  9   2.5  -0.4  -0.4   0.8  498.  0.38  7  93   -13
2014  15 10   2.6   0.1   0.1   0.8  495.  0.37  7  93   -11
2014  15 11   2.7   0.1   0.1   0.9  488.  0.41  7  93    -9
2014  15 12   2.7   0.1   0.1   0.9  491.  0.42  3  93    -7
2014  15 13   3.0   0.0   0.0   0.9  489.  0.42  3  93    -5
2014  15 14   2.9   0.1   0.1   0.8  482.  0.36  3  93    -4
2014  15 15   2.9  -0.5  -0.4   0.9  474.  0.39 10  93    -4
2014  15 16   2.8  -0.9  -0.8   0.9  471.  0.39 10  93    -4
2014  15 17   2.9  -0.7  -0.5   0.9  465.  0.38 10  93    -3
2014  15 18   2.7   0.6   0.0   1.1  488.  0.54  3  93    -2
2014  15 19   2.7   1.0   0.3   1.1  481.  0.53  3  93    -3
2014  15 20   2.6   1.1   0.3   1.1  472.  0.51  3  93    -5
2014  15 21   2.6  -0.4  -0.4   1.2  443.  0.48  3  93    -7
2014  15 22   2.7  -0.4  -0.4   1.1  431.  0.40  3  93    -8
2014  15 23   2.7   1.0   0.5   1.1  432.  0.41  3  93    -8
2014  16  0   2.8   0.5  -0.0   1.2  427.  0.44  0  80    -8
2014  16  1   2.9   0.8   0.3   1.2  426.  0.44  0  80    -9
2014  16  2   2.8   0.5   0.1   1.3  423.  0.47  0  80    -7
2014  16  3   2.8   0.0  -0.3   1.4  418.  0.50  0  80    -6
2014  16  4   2.7   1.2   0.8   1.5  428.  0.55  0  80    -5
2014  16  5   2.8  -1.4  -1.5   1.7  421.  0.60  0  80    -4
2014  16  6   2.6   0.4   0.2   2.0  423.  0.73 10  80    -4
2014  16  7   2.8  -0.2  -0.2   2.1  414.  0.75 10  80    -3
